년도,분류,형태,제목,1저자,공저자,초록,키워드
,,Poster,Network Visualization of Dementia Tweets,Sunmoo Yoon,Manuel C. Co Jr. and Suzanne Bakken,"We applied topic modeling techniques to 123,229 Tweets to gain insights about dementia caregiving as the foundation for future interventions. Network visualization elucidated the cultural similarities and differences of topics.","dementia caregiving, topic modeling, content mining, social media"
,,Poster,Living with Chronic Obstructive Pulmonary Disease and Being Followed Up Through Telemedicine ? A Phenomenological Approach,Tina Lien Barken,Elin Thygesen and Ulrika S?derhamn,"Chronic obstructive pulmonary disease (COPD) provides substantially reduced health related quality of life (HQoL). Telemonitoring on COPD patients appears to have a positive effect on improving HQoL. This study has a phenomenological approach, and ten informants, who were followed-up between 1 and 3 months in their own homes through telemonitoring of COPD symptoms, narrated their lived experiences of HQoL. The results show that the informants experienced safety and increased knowledge through the digital dialog (telemedicine) with expertise nurses, which indirectly improved their HQoL, and in term lead to increased mastery and control in managing their disease. Several studies show an increased HQoL, but the benefits are still limited and there is a need for further research.","COPD patient, telemedicine, health related quality of life, phenomenology"
,,Poster,An eNursing Solution for Patients with Home-Ventilation ? The eVent@home-Tool,Heike Dewenter,Daniel Zenz and Sylvia Thun,,"eNursing, home-ventilation, HL7 CDA, SNOMED CT, ICNP, LOINC"
,,Poster,Application of Text Mining in Cancer Symptom Management,Young Ji Lee,Heidi Donovan,"Fatigue continues to be one of the main symptoms that afflict ovarian cancer patients and negatively affects their functional status and quality of life. To manage fatigue effectively, the symptom must be understood from the perspective of patients. We utilized text mining to understand the symptom experiences and strategies that were associated with fatigue among ovarian cancer patients. Through text analysis, we determined that descriptors such as energetic, challenging, frustrating, struggling, unmanageable, and agony were associated with fatigue. Descriptors such as decadron, encourager, grocery, massage, relaxing, shower, sleep, zoloft, and church were associated with strategies to ameliorate fatigue. This study demonstrates the potential of applying text mining in cancer research to understand patients’ perspective on symptom management. Future study will consider various factors to refine the results.","Text mining, cancer care, symptom management, eHealth, data mining"
,,Poster,VIH-TAVIETM Relational Model of Engagement: Creating Meaningful Connections to Empower People Living with HIV via a Virtual Nursing Intervention,Genevi?ve Rouleau,Lauralie Richard and Jos? C?t?,"The use of information and communication technologies for designing web-based nursing interventions is growing exponentially. Despite the interest devoted to such approaches, little is known about their foundational principles and the way they translate into virtual nursing practice to generate meaningful engagement with patients. VIH-TAVIETM is a virtual nursing intervention aiming to empower people living with HIV to help them in managing their antiretroviral therapy. Here we present VIH-TAVIETM relational model of engagement ? its core components informed by interview data with patients and a virtual nurse: building a virtual presence founded on caring relational principles and values; creating a caring environment where patients feel safe, supported and respected; stimulating patients’ engagement by offering supportive and tailored messages; transposing nursing communication skills into a virtual practice to build trust and reciprocal relationships. This study suggests that empowering connections can develop between a nurse and a patient within a caring virtual environment.","virtual nursing intervention, people living with HIV, engagement, caring interactions, qualitative research, information and communication technologies"
,,Poster,How Do Information and Communication Technologies Influence Nursing Care?,Genevi?ve Rouleau,"Marie-Pierre Gagnon, Jos? C?t?, Julie Payne-Gagnon, Emilie Hudson and Carl-Ardy Dubois","Despite the well-known advantages of information and communication technologies (ICTs), their overall impact on nursing care has not been synthesized. The objective of this overview of systematic reviews is to summarize the best evidence regarding the effects of ICTs on nursing care. We considered quantitative, qualitative and mixed-method reviews published since January 1995. Two reviewers independently screened the title and abstract of 5515 papers to assess their eligibility. From these, 72 full-text papers were evaluated and 28 publications met the inclusion criteria. Three reviewers extracted and compared their data. Preliminary results show that the following dimensions of nursing care are the most frequently reported: assessment, care planning and evaluation, documentation time, quality of care and patient safety. This overview provides a starting point from which to compare and contrast findings of separate reviews regarding the positive, neutral and negative effects of ICTs on nursing care.","information and communication technology, e-health, telehealth, nursing practice, nursing care, nursing sensitive outcomes, overview."
,,Poster,Call for Increased Patient Support Focus: Review and Evaluation of Mobile Apps for Tuberculosis Prevention and Treatment,Sarah Iribarren,Rebecca Schnall,"Tuberculosis (TB) remains a major global public health problem and is a leading killer due to an infectious disease. Mobile applications (apps) could support TB prevention and treatment. App stores were searched and of the 1332 reviewed 24 met our inclusion criteria. For each app 11 functionalities were assessed. The majority were targeted towards clinicians (n=17), few patient focused (n=4). Most had fewer than 4 functions out of 11, inform and record being the highest. Peer reviewed publications were identified for 2 of the apps and 3 apps in testing stage were found in the grey literature. Apps for TB prevention and treatment had minimal functionality, primarily targeted clinicians, and focused on information or data collection. None were for patient self-management of care and treatment or to improve patient-provider interactions. Identifying TB patient needs and involving them in the design phase is recommended.","mHealth, mobile applications, review, treatment support"
,,Poster,Current Trends in Nursing Informatics: Results of an International Survey,Laura-Maria Peltonen,"Dari Alhuwail, Samira Ali, Martha K. Badger, Gabrielle Jacklin Eler, Mattias Georgsson, Tasneem Islam, Eunjoo Jeon, Hyunggu Jung, Chiu-Hsiang Kuo, Adrienne Lewis, Lisiane Pruinelli, Charlene Ronquillo, Raymond Francis Sarmiento, Janine Sommer, Jude L. Tayaben and Maxim Topaz","Nursing informatics (NI) can help provide effective and safe healthcare. This study aimed to describe current research trends in NI. In the summer 2015, the IMIA?NI Students Working Group created and distributed an online international survey of the current NI trends. A total of 402 responses were submitted from 44 countries. We identified a top five NI research areas: standardized terminologies, mobile health, clinical decision support, patient safety and big data research. NI research funding was considered to be difficult to acquire by the respondents. Overall, current NI research on education, clinical practice, administration and theory is still scarce, with theory being the least common. Further research is needed to explain the impact of these trends and the needs from clinical practice.","nursing, informatics, research trends, research priorities, international survey."
,,Poster,Using Rapid Prototyping to Design a Smoking Cessation Website with End-Users,Charlene Ronquillo,"Leanne Currie, Derek Rowsell and J. Craig Phillips","Rapid prototyping is an iterative approach to design involving cycles of prototype building, review by end-users and refinement, and can be a valuable tool in user-centered website design. Informed by various user-centered approaches, we used rapid prototyping as a tool to collaborate with users in building a peer-support focused smoking-cessation website for gay men living with HIV. Rapid prototyping was effective in eliciting feedback on the needs of this group of potential end-users from a smoking cessation website.","rapid prototyping, website development, participatory approaches"
,,Poster,Developing Customer Oriented eHealth Services to High Schools in City of Espoo,Susanne Rosenqvist,Elina Rajalahti,The purpose of this research was to study the hopes and needs of high school first grade students and student healthcare nurses about development of eServices for student healthcare mainly by improving existing ITC solutions and planning new eHealth services. The secondary purpose was to innovate how to share general knowledge about health to students. Four (n=4) high school nurses were group interviewed and an electronic questionnaire was made for high school first grade students. Nearly 15% (n=247) of the target group answered the questionnaire. Preventive eHealth solutions need improvements in student health care in Finland.,"School health services, customer-oriented approach, eHealth Service"
,,Poster,Use and Acceptance of Mobile Technology by Hospital Nurses in Germany,Regina Schmeer,"Marianne Behrends, Thomas Kupka, Iris Meyenburg-Altwarg and Michael Marschollek","The aim of the study was to measure and describe user behavior, information and communication technology (ICT) competence and technology acceptance of hospital nurses. 36 nurses received for six weeks a mobile phone or a tablet pc with mobile application and answered one questionnaire before and after the six weeks. The participating nurses show a high technology acceptance and private daily use of technologies. Younger participants judge their ICT competency higher than older nurses. The perceived ease of use is significantly higher in younger participants. The perceived usefulness was evaluated heterogeneously. Despite the barriers mobile technology is perceived as useful for nurses in their daily work. Factors influencing personal, institutional and device acceptance were determined in this study and can be helpful to facilitate the process of implementation of mobile technology.","mobile device, technology acceptance, hospital, nurses"
,,Poster,What Facilitates the Use of Telehealth Applications Among Nurses?,Marita Koivunen,Kaija Saranto,"This presentation describes the preliminary results of the facilitators of the use of telehealth applications from nurses’ point of view based on a qualitative systematic literature review synthetizing 25 previously published papers. The study brought out two main categories that facilitate the use of telehealth among nurses: 1) Nurses’ skills and attitudes, and 3) Changes in nurses’ work and operations.","telehealth, eHealth, nursing professionals, systematic review, qualitative study"
,,Poster,Textual Analysis and Data Mining: An Interpreting Research on Nursing,W. De Caro,"L. Mitello, A.R. Marucci, L. Lancia and J. Sansoni","Every day there is a data explosion on the web. In 2013, 5 exabytes of content were created each day. Every hour internet networks carries a quantity of texts equivalent to twenty billion books. For idea Iit is a huge mass of information on the linguistic behavior of people and society that was unthinkable until a few years ago. It is an opportunity for valuable analysis for understanding social phenomena, also in nursing and health care sector.This poster shows the the steps of an idealy strategy for textual statistical analysis and the process of extracting useful information about health care, referring expecially nursing care from journal and web information. We show the potential of web tools of Text Mining applications (DTM, Wordle, Voyant Tools, Taltac 2.10, Treecloud and other web 2.0 app) analyzing text data and information extraction about sentiment, perception, scientific activites and visibility of nursing. This specific analysis is conduct analyzing “Repubblica”, first newspaper in Italy (years of analisys: 2012- 14) and one italian scientific nursing journal (years: 2012-14).",
,,Poster,eHealth Literacy Scale: An Nursing Analisys and Italian Validation,W. De Caro,"E. Corvo, A.R. Marucci, L. Mitello, L. Lancia and J. Sansoni","One of the scales most used to measure quickly and easily eHealth Literacy is the eHealth LiteracyScale (eHEALS); however, there was no validation of this scale in Italian. Therefore, the aim of this study was to adapt and validate the eHealth Literacy Scale (eHEALS) to the italian context. Italian translation of eHEALS was administered along unit to another two scale for measure lifestyle habits self-esteem and life satisfaction). A sample of 650 university students aged between 18 and 45 years was selected. An exploratory factor analysis, confirmatory factor analysis, analysis of invariance, reliability, stability and bivariate correlations were performed. Exploratory factor analysis revealed a monofactorial structure that explained 67% of variance,. Reliability of 0.87 and test-retest correlation of 0.78 was obtained. The questionnaire was invariant by gender. Regarding the criterion validity, a statistically significant and positive correlations between 0.05 and 0.15 with three indicators was obtained (self-esteem, lifestyle habits and life satisfaction). The italian version of the eHEALS tested in this work has shown to be a valid and reliable scale to measure eHealth competence in university students.",
,,Poster,Co-Operation and Co-Funding Networks in eHealth Research,Peter Kokol,Helena Bla?un Vo?ner and Kaija Saranto,"In our bibliometric study we were interested in development and global trends in information and communication technology resulted in the emergence of cooperation and co - funding networks in eHealth research. The corpus was formed from the Web of Science Core Collection using the search keyword string “eHealth” in information source titles, abstracts, and keywords for the time period 2005 ? 2014. The study results show that the research in eHealth is globally dispersed, however most co ? operation is performed on the local continent or country level. Most co - founding is done among pharmaceutical firms themselves, however Sanofi, Merck and Abbot also co ? fund the same projects as funding agencies.","eHealth, bibliometric mapping, co ? operation, funding, networks"
,,Poster,Improving Patient Safety with a Mobile Application for Patients with Peripherally Inserted Central Venous Catheters (PICC),Stephan N?ssli,"Florian Schnyder, Raphael Zenh?usern and Katharina Bosshart",Peripherally inserted central venous catheters (PICCs) are of growing interest because they allow intravenous therapies up to several months. The appropriate management of the PICCs is crucial to minimize complications and largely depends on the right information for everyone who cares for the patient. To reach this goal we develop the mobile application “PICC App” to provide the necessary information for all involved persons in the outpatient setting. We expect to be able to report about the PICC App and the results of the usability evaluation with pilot users.,"Catheter management, CDSS, PICC, Supportive decision making"
,,Poster,e-Health Interventions for Healthy Aging: A Systematic Review Protocol,Marie-Pierre Gagnon,Idrissa Beogo and Ronald Buyl,"e-Health interventions could contribute to healthy aging (HA) but their effectiveness has not been synthesised. This study aims to systematically review the effectiveness of e-health interventions for supporting HA. We will perform standardized searches to identify experimental and quasi-experimental studies evaluating the effectiveness of e-health interventions for HA. Outcomes of interest are: wellbeing, quality of life, activities of daily living, leisure activities, knowledge, evaluation of care, social support, skill acquisition and healthy behaviours. We will also consider adverse effects such as social isolation, anxiety, and burden on informal caregivers. Two reviewers will independently assess studies for inclusion and extract data using a standardised tool. We will calculate effect sizes related to e-health interventions. If not possible, we will present the findings in a narrative form. This systematic review will provide unique knowledge on the effectiveness of e-health interventions for supporting HA.","e-health, healthy aging, intervention, systematic review."
,,Poster,The Research and Application of Information Platform About Community Support Intervention for Patients with Alcohol Dependence,Liqun Yang,,"Through the establishment of electronic health records, health education and measures such as regional information sharing platform , we explored the management of patients with alcohol dependence living in communities and established a medical information resource sharing model between mental hospital -community to strengthen the supportive intervention management of patients with alcohol dependence, improve the effect of intervention and reduce the rate of compound drink. To design the questionnaire of health state for patients with alcohol dependence, After data collection, We should establish electronic health records and community support intervention, make medical health card with terminal configuration card reader in both mental hospitals and community, develop information platform, establish a variety of supporting interventions and the service function modules , unblock information sharing between hospitals and community to make full use of the platform to carry out health education and health intervention management. The effectives of community supportive intervention are improved,  rehabilitation rate of patients is reduced greatly , bad ways of life behavior are better. Establishing electronic health records is an important mean of community supportive interventions which is good for Real-time, dynamic management and promoting self-management skills making the dream of medical information resource between hospital-community sharing come true.",Patients with alcohol dependence ; Electronic health records; Health education; Information platform
,Education in Health IT,Poster,Relationship Between Organizational Culture and Organizational Effectiveness ? A Study of Nurses in Taiwan,Yu-Hua Yan,,"Organizational culture refers to the beliefs and values that have existed in an organization for a long time, and to the beliefs of the staff and the foreseen value of their work that will influence their attitudes and behavior. It is therefore essential to understand the relationship between organizational cultures and organizational effectiveness. A cross-sectional study was undertaken that focused on hospital nurses in Taiwan. Data was collected using a structured questionnaire; 900 questionnaires were distributed and 473 valid questionnaires were returned. Organizational cultures were significantly (positively) correlated with organizational effectiveness (p<0.001). When the interaction between the leadership and employees is good, the latter will make a greater contribution to team communication and will also be encouraged to accomplish the mission and objectives assigned by the organization, thereby enhancing organizational effectiveness.","Organizational culture, Organizational effectiveness, Teamwork, Leadership vision"
,,Poster,An Assessment of the Application of Pharma Cloud System to the National Health Insurance Program of Taiwan and the Result in Hospitals,Yu-Hua Yan,Chen-Luan Lu,"National Health Insurance Administration established Pharma Cloud System in July 2014. The purpose is to decrease therapeutic duplications and enhance public medication safety. Comparison will be made among individual hospitals and the administering branches of National Health Insurance Bureau (NHIB) on the statistical data on the inquiry of the cloud medication history record system to understand the result of the installation and advocacy of this system. The results show (1) there were 2,329,846 entries of data collected from the branches of the NHIB from 2015 on cloud medication history record and 50,224 entries of data from individual hospitals. (2) The inquiry rate at the branches of the NHIB was 43.2% from January to April, 2015 and at individual hospitals was 18.8%. (3) The improvement rate at the branches of the NHIB was 32.5% and at the individual hospitals was 47.0% from January to April, 2015.","Pharma cloud system, therapeutic duplications, medication safety"
,,Poster,Exploring the Flexibility of Challenge Based Learning in Health Promotion Training,Angie H.Y. Lam,,,
,,Poster,Co-Designing Mobile Apps to Assist in Clinical Nursing Education: A Study Protocol,Siobhan O’Connor,Tom Andrews,"Mobile applications (apps) to train health professionals is gaining momentum as the benefits of mobile learning (mLearning) are becoming apparent in complex clinical environments. However, most educational apps are generic, off-the-shelf pieces of software that do not take into consideration the unique needs of nursing students. The proposed study will apply a user-centred design process to create a tailored mobile app for nursing students to learn and apply clinical skills in practice. The app will be piloted and evaluated to understand how nursing students use mobile technology in clinical settings to support their learning and educational needs.",Nursing student; Mobile technology; Smartphone application; Mobile app; Co-design; Co-creation; End-user design
,,Poster,Design of a Program to Learn the Nursing Process by Introducing Digital Stories ? For the Promotion of Patient Understanding,Misako Teraoka,"Yoko Muranaka, Yukie Saito, Tatsuya Sakuma, Mariko Kaizu and Saori Mitsuhashi","Nursing students have a problem to develop real images of patients by using paper patient-based learning as the initial program to learn the process of nursing care. This paper presents a learning program for the promotion of patient understanding, designed by focusing on digital stories and workshops held in classes.","Digital story, nursing process, workshop, a learning program, basic nursing education"
,,Poster,Patients’ Opinions on Display Methods to Protect Privacy,Yukari Niimi,Katsumasa Ota,The purpose of this study is to ascertain if patients will accept an electronic patient record system that temporarily conceals their private information. We interviewed 11 outpatients at a core hospital in Shizuoka prefecture of Japan. Most patients agree with our idea using temporary mosaic on the screen to protect their privacy.,"Display Methods, Electronic Patient Records System, Information Privacy, Medical Records, Patient"
,,Poster,Using ADDIE Model to Develop a Nursing Information System Training Program for New Graduate Nurse,Sheng-Chieh Lu,Yu-Chen Cheng and Pi-Tuan Chan,"This study is to develop a nursing information system (NIS) training program, and takes a local community teaching hospital in Taiwan for example. We adopt the ADDIE model to develop our NIS training program. We preliminaries followed the framework of the model to design a NIS training program, and implement it for the newcomers’ training of nursing information system. After training course, the self-efficacy report has a significant (p<.000) improved compare to pre-test, and 88% of participants passed the pragmatic exam. ","ADDIE model, training program develop, nursing education, nursing information system"
,,Poster,Factors Affecting Participation in the eRedBook: A Personal Child Health Record,Siobhan O’Connor,"Alison M. Devlin, Marilyn McGee-Lennon, Matt-Mouley Bouamrane, Catherine A. O’Donnell and Frances S. Mair","A personal child health record called the eRedBook was recently piloted in the United Kingdom. A qualitative exploratory case study was used to examine how public health nurses engaged or recruited parents and what factors hindered participation. Interviews and focus groups were conducted with those implementing the eRedBook and those taking part in the pilot study. A range of project documentation was also reviewed. Thematic analysis using the framework approach was applied to draw out themes. Numerous socio-technical factors such as the usability of the software, concerns over data protection and costs, poor digital literacy skills and a lack of Internet connectivity emerged. These barriers need to be addressed before the eRedBook is implemented nationwide.","personal health record, eHealth, digital health, child, pediatric, public health nurse, implementation"
,,Poster,Effects of Reflection Using the iPad on Students’ Motivation to Learn Nursing Techniques,Yukie Saito,,"In technical nursing training, it is necessary for students to adopt extensive perspectives, focusing on not only the accuracy of manual procedures, but also surrounding environments, in order to appropriately evaluate their own practices. Therefore, based on the idea that students need opportunities to objectively evaluate their own practices and improve their learning levels, a method of reflection using videos recorded by themselves with the iPad was developed. These results highlight the importance of providing students with learning materials that will promote discussions, as well as opportunities for successful learning experiences.","nursing Techniques, learning strategy, iPad, reflections, basic nursing education"
,,Poster,Social Media and Population Health Virtual Exchange for Senior Nursing Students: An International Collaboration,Paula M. Procter,"Juliana J. Brixey, Michelle L.L. Honey and Fern Todhunter","The authors have all engaged in using social media with students as a means for collaboration across national and international boundaries for various educational purposes. Following the explosion of big data in health the authors are now moving this concept forward within undergraduate and postgraduate nursing curricula for the development of population health virtual exchanges. Nursing has a global presence and yet it appears as though students have little knowledge of the health and social care needs and provision outside their local environment. This development will allow for explorative exchange amongst students in three countries, enhancing their understanding of their own and the selected international population health needs and solutions through asking and responding to questions amongst the learning community involved. The connection of the students will be recorded for their use in reflection; of particular interest will be the use of information included by the students to answer questions about their locality.","Virtual electives, big data, population health, information resourcing, education"
,,Poster,A 2-Year Study on the Use of NursingNAVI with the Partogram by Midwifery Students,Yumiko Iwao,Satoko Tsuru,,"NursingNAVI,partogram,labor"
,,Poster,Development of an Open Source Educational Resource: “Clinical Procedures for Safer Patient Care”,Glynda Doyle,Jodie McCutcheon,"An Open Education Resource (OER) has been developed by two nurse educators to address inconsistencies in how clinical health care skills are taught and practiced in the clinical setting, and to ensure best practice and quality care based on the latest evidence. A checklist approach aims to provide clear steps and rationale for procedures, standardized processes for clinical skills and to assist nursing schools and clinical practice partners in teaching clinical skills, and keeping procedural practice current. The format is logical, organized and focused on patient safety, and will provide information retrieval opportunities at the point of care to support decisions and plan patient care. This poster discusses the development of this resource, the framework used, and the process from conception to distribution.","Open Education Resource, clinical skills, patient safety, interprofesional, evidence-based practice, nursing education"
,,Poster,Diffusing Innovations in Nursing Education: From PDAs to OERs,Glynda Doyle,Bernice Budz,"The Canadian educational and healthcare practice landscapes are everevolving technologically. In response to these changes, the British Columbia Institute of Technology (BCIT) has integrated various educational technologies using Rogers Diffusion of Innovation model as a guiding framework for this integration with considerable success. This poster describes BCIT’s journey with diffusing innovations, discusses examples of these technological integrations in accordance with Roger’s model, and outlines several implications for educational practice.","Diffusion of Innovation, mobile technology, nursing education, teaching strategies, open education resource"
,,Poster,Geo-spatial Informatics in International Public Health Nursing Education,Madeleine J. Kerr,Michelle L.L. Honey and Brittany Krzyzanowski,"This poster describes results of an undergraduate nursing informatics experience. Students applied geo-spatial methods to community assessments in two urban regions of New Zealand and the United States. Students used the Omaha System standardized language to code their observations during a brief community assessment activity and entered their data into a mapping program developed in Esri ArcGIS Online, a geographic information system. Results will be displayed in tables and maps to allow comparison among the communities. The next generation of nurses can employ geo-spatial informatics methods to contribute to innovative community assessment, planning and policy development.","Community assessment, geo-spatial science, geographic information system, nursing education, Omaha System, public health informatics"
,,Poster,Problems Faced by Nurses in Use of Electronic Health Records During Clinical Practice,Medha Verma,Sandhya Gupta,"The use of Electronic Health Record system still remains new to Indian health care settings. This study aimed to assess use of computer system by the nurses, to identify their problems and perception about EHR system. A cross-sectional study was conducted among 33 nurses working in a tertiary care hospital. A questionnaire was used to gather the data. Most nurses were using computer systems but were not sure that EHR helped in efficient patient care. All nurses were in consensus that EHR system is a good method to improve documentation. Nurses under study were not so comfortable using EHR system but suggested the need of training in EHR system. The study has implications for health administrators to ensure rigorous training on EHR system for nurses.","Problems in EHR, Health Informatics, Nursing Informatics, Electronic Health Record"
,,Poster,Distance Education Programs: The Technical Support to Be Successful,Ryan E. McNew,"Jeffry S. Gordon, Elizabeth E. Weiner and Patricia Trangenstein","Academic success requires support on a variety of levels as well as access to contemporary tools and services. Supporting students enrolled in a successful higher education distance learning program, requires a strong, properly trained IT support staff in addition to a stable IT environment. Our distance education program began with a regional market but has grown significantly over the past few years. This is primarily due to the success of our distance education tools and support which have contributed to achieving a ranking of eleventh of best graduate schools in nursing according to the U.S. News and World Report. The entire student population is “Bring Your Own Devices” (BYOD). Critical to this support is the initial configuration and loading of needed software during the first week of orientation. All of this success requires a robust team of members prepared in a range of skill sets from networking to instructional design.","Nursing Education, Distance Education, Technology Support, Nursing Students, Staff Development"
,,Poster,An Innovative Use of Telepresence Robots for Educating Healthcare Professional,Margie Molloy,"Ryan J. Shaw, Jackie Vaughn and Remi Hueckel","Telehealth enhances communication across distances, facilitates teamwork, and increases access to care, particularly in rural areas. As the use of telehealth technology assimilates into clinical practice, its integration is also needed in clinical curricula. Students participated in 2 pediatric scenarios in teams of 3 to 4 prelicensure nursing students, with one nurse practitioner student participating via a telepresence robot. Forty-eight prelicensure and 5 nurse practitioner students completed surveys following the clinical simulations. We found that it was feasible to use a telepresence robot as a tool in clinical simulation, to introduce telehealth, and students reported high mean scores on the acceptability of using the robot. While there are challenges, incorporating telepresence technology into simulations opens up many opportunities to both engage students in telehealth with patients and other clinicians, and to engage students in their education when they are learning at a distance.","Telehealth, distance based education, telepresence, simulation"
,,Poster,Design and Development of Learning Objects for Health Professionals,Katia Cilene Ferreira Pacheco,Marcelo Schenk de Azambuja,"Infectious diseases have been re-emerging in developed and underdeveloped countries. In Brazil, the increasing incidence of communicable diseases is ongoing. This new reality generates the need to update the professionals of the sector, in order to make them capable of dealing with such important problem of public health. Educational actions through the usage of the learning objects can contribute to a review and an adoption of effective and safer public health practices. Thus, this scenario leads to the proposal to disseminate knowledge based on the development of learning objects concerning surveillance and prevention of communicable diseases to primary care providers, specifically community health agents. Learning Objects are interactive tools based on web which support specific learning conceptions enhancing, expanding and guiding the learners cognitive process, and when they are combined with other objects may create an efficient and flexible learning environment.","primary health care, epidemiological surveillance, communicable diseases, health education, learning objects"
,,Poster,"Education Methods for Improving the Ability to Use Nursing Information, with a Focus on Issues Related to the Role of the Head Nurse: A Post-Workshop Evaluation",Takako Izumi,Yukie Majima,"The use of information technology in medical setting is becoming increasingly prevalent; therefore, it is necessary to examine education methods that promote improvements among nursing professionals in the ability to use nursing information. With a focus on the role of the head nurse, the aim of this study, which consisted of two separately organized workshops, was to examine the effectiveness of behavior modification to resolve workplace issues identified by nursing professionals. After participating in these workshops, all nursing professionals demonstrated an increased ability to use nursing information and effectively resolve issues through behavior modification","Head nurse, improved ability to use nursing information, workshop"
,,Poster,Design of a Hospital Simulation Software for Nursing Education,Gustavo Henrique Cervi,"Cec?lia Dias Flores, Rute Merlo Somensi and Rita Catalina Aquino Caregnato","This work aims to describe the inception and design for a hospital simulator based on data and cases provided by teachers and other randomized data. The main goal is to develop a computer software tool that simulates a hospital as a tool for nursing student. The system is based on a multi-agent model and multi threaded parallel processing. Other parts includes the interfaces for teacher and student, reports and fixed constraints like Laws and other rules. This is a work in progress project and will be released as open source software after the final validation.","Nursing, Hospital, Simulator, Learning tool,Software, Design"
,,Poster,"Evaluation of Knowledge, Attitude, Practise and Adoption Among Health Care Professionals for Informatics/Computerised Technology Systems",Kavitha Karthik,Suresh Munuswamy,"This proposed study will be conducted in Telangana and Tamil Nadu states in India. Mapping of Health care Professionals by a web-based Delphi technique followed by Focus Group Discussion and Evaluation of Knowledge, Attitude, Practise and Adoption among Health Care Professionals for informatics/ computerised technology systems by using structured questionnaire for knowledge and practice and for Attitudes toward Computers in Healthcare (P.A.T.C.H.) Scale will be used to collect the data. This study results will create evidence on present and relevant informatics/ computerized technology systems needs and help the research team to develop informatics competencies list and design an online or offline skill up gradation programs for health professionals in India according to their diverse roles in the health care system. The researcher team believes these results will have National relevance to the current focus areas of Government of India and to strengthen the Health Informatics Program offered in IIPH, Hyderabad.","Informatics/computerized technology systems, P.AT.C.H Scale, Delphi technique, Focus group discussion, Mapping of the Health Professional."
,,Poster,Information Sharing and the Nursing Practice for the Certified Nurse in Radiation Therapy Nursing,Manami Inoue,Satoko Tsuru,"This study is conducted in order to clarify, however practice and get or sharing information in the Radiation Therapy Nursing of Certified Nurses. We have the group interviews from the four members the Certified Nurses in Radiation Therapy Nursing. It was found that Certified Nurses in Radiation Therapy Nursing felt that don’t have the information about the patients who receives radiation therapy. In addition, they thought not able to even determine about whether time required, and not provide the professional nursing care practice. They say that we need the time, place and information. They were determined to be there to be necessary in for exhibiting their abilities. In particular, the most important problems that there aren’t systematic information of the patients who receives radiation therapy. It's mean that, not have described the information for Radiation Therapy Nursing, and not obviously structure of nursing process or important assessment’s, yet.","Radiation Therapy Nursing, Certified Nurse, Nursing Informatics, thinking process, professional judgment"
,,Poster,Designing an Internet-Based Intervention Tailored to Psychological Factors for CVD Risk Reduction: Role of Stress and Anger,Chun-Ja Kim,"Na-Jin Park, JiYeon Choi and Dong-Soo Shin","To examine the mediating role of occupational stress on the relationship of anger expression to cardiovascular disease (CVD) risk using Framingham risk score equation in Korean adults with metabolic syndrome. This cross-sectional study was a secondary analysis of baseline data from a longitudinal study conducted in 91 Korean male workers. Psychological variables were assessed using structured questionnaires. Occupational stress was significantly predictive of CVD risk (β = .278, p = .008). The inclusion of occupational stress non-significantly decreased the standardized beta by 33.6% for anger expression as a predictor of CVD risk (β =.152, p = .163). The Sobel test showed a significant mediating effect between occupational stress and CVD risk (p < 0.01). This mediating role of occupational stress has important clinical implications as interventions designed to manage anger expression to reduce CVD risk in this population.","metabolic syndrome X, cardiovascular risk, stress, anger"
,,Poster,Attitude Towards Health Information Privacy and Electronic Health Records Among Urban Sri Lankan Adults,Shaluni R. Tissera,S.N. Silva,"Sri Lanka is planning to move towards an Electronic Health Record (EHR) system. This research argues that the public preparedness should be considered in order to implement a functioning and an effective EHR system in a country. When asked about how concerned the participants were about the security of their health records, 40.5% stated they were concerned and 38.8% were very concerned. They were asked to rate the ‘level of trust’ they have on health institutes in Sri Lanka on a scale from 1 to 10 (1 lowest level of trust and 10 highest), 66.1% rated at level 5 or less.","Health Information Technology, Electronic Health Records, developing countries, Manual Health Records, concerns, security, Health Information Exchange"
,,Poster,Nursing Students’ Satisfaction with Mobile Academic Electronic Medical Records for Undergraduate Clinical Practicum,Mona Choi,Joon Ho Park and Hyeong Suk Lee,"The purpose of study was to evaluate satisfaction with and usability of mobile academic electronic medical records (AEMR) for undergraduate nursing students’ clinical practicum. After an AEMR application on mobile devices was applied to the experimental group while a PC-based EMR system was used for the control group as usual in the fall semester, 2014. Two items of practicum satisfaction such as preparation of lab test and understanding of the results, and nursing intervention and documentation were significantly higher in the experiment group. The findings of usability survey showed that students in the experiment group consider the use of mobile AEMR in their job would increase their productivity.","Nursing Education, Electronic Medical Records, Mobile Technology, Electronic Nursing Documentation, Satisfaction"
,,Poster,Linking Nurses with Evidence-Based Information via Social Media Tools: An Analysis of the Literature,Heather Carter-Templeton,Mangala Krishnamurthy and Ramona Nelson,"Many health professional believe that social media tools can play a pivotal role in sharing and facilitating the use of evidence-based information with patients and other healthcare providers. By understanding how social media tools function, healthcare professionals can capitalize on these interactive platforms to improve the health of others. However, limited information exists to guide nurse educators in preparing healthcare professionals to engage patients or share evidence-based information among peers. The purpose of this literature review was to determine the extent to which professional development programs using social media for sharing evidence-based information have reported their research and/or experience in the published literature.","Social media, information literacy, informatics, Web 2.0"
